UPM,NVIVI,NHOGA,DPTO,DPTO_NOMBRE,AREA,AREA_DESC,TOTAL,V23A1,TIENE_INTERNET,V23C1,V23C2,EDAD_JEFE,SEXO_JEFE_DESC,ANIOS_ESTUDIO_JEFE,NIVEL_EDUC_JEFE,CAT_OCUP_JEFE_DESC,IPCM,QUINTIL_ING,DECIL_ING,FACTOR
294,31,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,19,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,4000000.0,5,9,143
294,44,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,65,Mujer,15.0,4. Superior (13+ años),Cuenta propia,6800000.0,5,10,104
294,47,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,33,Mujer,13.0,4. Superior (13+ años),Empleado/a privado/a,1727740.8,3,6,144
294,50,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,27,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,833333.333333333,1,2,124
294,63,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,44,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1161558.66666667,2,3,164
294,70,1,0,Asunción,1,Urbana,6,1,1,1.0,6.0,54,Mujer,9.0,2. Básica completa (6-9 años),Empleado/a público/a,1163225.33333333,2,3,131
294,85,1,0,Asunción,1,Urbana,4,6,0,,,54,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1779942.16666667,3,6,115
294,88,1,0,Asunción,1,Urbana,9,6,1,1.0,6.0,58,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2366345.33333333,4,7,102
308,1,1,0,Asunción,1,Urbana,2,6,0,,,45,Mujer,2.0,1. Básica incompleta (0-5 años),Cuenta propia,3270000.0,5,9,152
308,4,1,0,Asunción,1,Urbana,5,6,0,,,41,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1031835.6,2,3,121
308,8,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,28,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,5180000.0,5,10,145
308,32,1,0,Asunción,1,Urbana,5,6,0,,,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,1125870.4,2,3,161
308,43,1,0,Asunción,1,Urbana,4,6,0,,,29,Hombre,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,957338.0,1,2,203
308,47,1,0,Asunción,1,Urbana,2,6,0,,,37,Hombre,10.0,3. Media/Bachillerato (10-12 años),Empleador/a,2414676.0,4,7,167
308,69,1,0,Asunción,1,Urbana,2,6,0,,,41,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1050000.0,2,3,164
308,85,1,0,Asunción,1,Urbana,3,6,0,,,56,Mujer,1.0,1. Básica incompleta (0-5 años),Cuenta propia,1609784.0,3,5,113
308,93,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,43,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,1253534.0,2,4,144
308,97,1,0,Asunción,1,Urbana,3,6,0,,,49,Mujer,6.0,2. Básica completa (6-9 años),Doméstico/a,473333.333333333,1,1,139
322,3,1,0,Asunción,1,Urbana,4,6,0,,,51,Mujer,7.0,2. Básica completa (6-9 años),Familiar no remunerado,1164672.05882353,2,3,105
322,6,1,0,Asunción,1,Urbana,8,6,0,,,50,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1377438.87867647,2,4,95
322,11,1,0,Asunción,1,Urbana,3,6,0,,,55,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,584519.784795159,1,1,108
322,42,1,0,Asunción,1,Urbana,3,6,0,,,34,Mujer,8.0,2. Básica completa (6-9 años),Cuenta propia,543921.56862745,1,1,99
322,50,1,0,Asunción,1,Urbana,7,6,0,,,34,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,553634.453781512,1,1,112
322,62,1,0,Asunción,1,Urbana,2,6,0,,,65,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,2779864.15441176,4,8,61
322,73,1,0,Asunción,1,Urbana,5,6,0,,,37,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,703698.529411764,1,1,82
322,79,1,0,Asunción,1,Urbana,5,6,0,,,53,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1183351.29731181,2,3,88
322,81,1,0,Asunción,1,Urbana,5,6,0,,,35,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,784266.911764705,1,2,92
322,85,1,0,Asunción,1,Urbana,5,6,0,,,53,Mujer,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1121838.23529412,2,3,102
322,87,1,0,Asunción,1,Urbana,4,1,1,6.0,1.0,28,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1886295.01360294,3,6,92
336,5,1,0,Asunción,1,Urbana,9,6,1,1.0,6.0,62,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1564340.4412447,3,5,109
336,18,1,0,Asunción,1,Urbana,1,6,0,,,91,Mujer,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1397561.77033837,2,4,67
336,34,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,45,Hombre,7.0,2. Básica completa (6-9 años),Cuenta propia,4992800.57595393,5,10,98
336,48,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,65,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1130790.12383009,2,3,114
336,64,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,61,Mujer,1.0,1. Básica incompleta (0-5 años),Cuenta propia,2429829.61363091,4,7,99
336,69,1,0,Asunción,1,Urbana,2,6,0,,,51,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,2096976.24190065,4,7,106
336,71,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,39,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3105416.34941205,5,9,94
336,73,1,0,Asunción,1,Urbana,6,1,1,1.0,6.0,38,Hombre,17.0,4. Superior (13+ años),Empleado/a privado/a,10765983.8953684,5,10,104
336,74,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,32,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1747224.89956804,3,6,98
336,76,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,30,Mujer,14.0,4. Superior (13+ años),Empleado/a privado/a,1623994.80604752,3,5,95
351,3,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,56,Mujer,6.0,2. Básica completa (6-9 años),Doméstico/a,1242155.26058866,2,4,56
351,4,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,58,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,5310361.33046185,5,10,73
351,12,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,45,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1491742.88753291,3,5,71
351,14,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,32,Mujer,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1004348.32519742,2,3,60
351,25,1,0,Asunción,1,Urbana,5,6,0,,,48,Mujer,8.0,2. Básica completa (6-9 años),Cuenta propia,1829005.53151472,3,6,96
351,35,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,66,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2542037.85613784,4,8,67
351,37,1,0,Asunción,1,Urbana,8,6,1,1.0,6.0,56,Hombre,15.0,4. Superior (13+ años),Empleador/a,828999.880832738,1,2,60
351,52,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,69,Mujer,4.0,1. Básica incompleta (0-5 años),Cuenta propia,1421331.77225413,2,4,73
351,55,1,0,Asunción,1,Urbana,2,6,0,,,73,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,945697.522972006,1,2,53
351,60,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,62,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2987078.24838479,4,8,57
351,65,1,0,Asunción,1,Urbana,1,6,0,,,69,Hombre,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1045056.20890165,2,3,82
351,66,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,36,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1082756.13693468,2,3,66
366,25,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,19,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1405065.12301013,2,4,202
366,37,1,0,Asunción,1,Urbana,7,6,0,,,43,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,963898.309821314,2,3,165
366,41,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,51,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,1881783.64688857,3,6,222
366,59,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,32,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2482527.73444284,4,8,197
366,61,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,55,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,6083291.94771869,5,10,180
366,63,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,64,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1873420.16401351,3,6,156
380,1,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,65,Mujer,13.0,4. Superior (13+ años),Empleador/a,5753782.33284531,5,10,79
380,9,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,63,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,744607.125427039,1,2,162
380,10,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,45,Hombre,14.0,4. Superior (13+ años),Cuenta propia,3723035.6271352,5,9,78
380,18,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,57,Mujer,15.0,4. Superior (13+ años),Empleado/a público/a,5584553.4407028,5,10,99
380,19,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,37,Mujer,17.0,4. Superior (13+ años),Empleado/a privado/a,1218448.02342606,2,4,90
380,24,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,72,Mujer,13.0,4. Superior (13+ años),Inactivo/No aplica,9316050.51244512,5,10,72
380,32,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,48,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2132284.04099561,4,7,94
380,48,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,51,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2470741.82528063,4,8,116
395,2,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,63,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,2746040.31677466,4,8,106
395,4,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,83,Hombre,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1843194.12915767,3,6,140
395,7,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,65,Hombre,18.0,4. Superior (13+ años),Cuenta propia,2938989.66354692,4,8,94
395,8,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,58,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,2472994.94312455,4,8,103
395,14,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,65,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,1215491.63822894,2,4,105
395,25,1,0,Asunción,1,Urbana,3,6,0,,,84,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,1231275.88144949,2,4,89
395,34,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,57,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,3395104.39164867,5,9,121
395,39,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,70,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2506245.09215263,4,8,104
410,12,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,48,Mujer,18.0,4. Superior (13+ años),Empleado/a público/a,6389028.47571192,5,10,110
410,15,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,79,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,2857096.43938643,4,8,60
410,24,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,61,Hombre,18.0,4. Superior (13+ años),Inactivo/No aplica,3029703.10062661,4,8,92
410,26,1,0,Asunción,1,Urbana,7,1,1,1.0,6.0,70,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,8386340.71719143,5,10,106
410,36,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,56,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2422108.27997129,4,7,79
410,43,1,0,Asunción,1,Urbana,1,1,1,1.0,1.0,24,Hombre,14.0,4. Superior (13+ años),Inactivo/No aplica,2489231.87365399,4,8,143
410,61,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,31,Hombre,16.0,4. Superior (13+ años),Cuenta propia,4314668.58100025,5,10,107
410,62,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,38,Hombre,13.0,4. Superior (13+ años),Cuenta propia,1742462.3115578,3,6,84
425,8,1,0,Asunción,1,Urbana,8,6,1,1.0,6.0,46,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2393924.35913946,4,7,114
425,14,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,70,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,1379673.5944892,2,4,95
425,18,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,24,Mujer,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,939220.351390925,1,2,114
425,19,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,48,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,771683.748169841,1,2,125
425,33,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,54,Mujer,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,1990820.83113404,3,6,109
425,38,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,67,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1514016.50762646,3,5,88
425,45,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,72,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,2076249.03375442,4,7,87
425,46,1,0,Asunción,1,Urbana,2,6,0,,,64,Mujer,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2174760.49292338,4,7,71
440,2,1,0,Asunción,1,Urbana,2,6,0,,,77,Mujer,16.0,4. Superior (13+ años),Inactivo/No aplica,1847336.21310295,3,6,89
440,7,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,68,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,8050890.92872571,5,10,78
440,8,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,43,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,2995680.34557236,4,8,76
440,13,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,51,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2746040.31677466,4,8,92
440,29,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,46,Mujer,16.0,4. Superior (13+ años),Empleado/a privado/a,1547768.17854572,3,5,82
440,31,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,63,Mujer,18.0,4. Superior (13+ años),Empleado/a público/a,26580576.5373681,5,10,73
440,34,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,35,Mujer,16.0,4. Superior (13+ años),Cuenta propia,5631273.92224623,5,10,76
440,40,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,56,Mujer,18.0,4. Superior (13+ años),Empleado/a público/a,4458412.50107992,5,10,73
440,44,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,69,Hombre,13.0,4. Superior (13+ años),Inactivo/No aplica,1950708.72995704,3,6,77
440,56,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,54,Hombre,16.0,4. Superior (13+ años),Cuenta propia,2696112.31101512,4,8,80
440,67,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,55,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2912467.00263979,4,8,93
455,15,1,0,Asunción,1,Urbana,7,6,1,1.0,6.0,45,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,1184856.2288976,2,3,95
455,27,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,56,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,5936818.01866477,5,10,98
455,28,1,0,Asunción,1,Urbana,1,6,1,1.0,1.0,64,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,3285786.07322327,5,9,68
455,31,1,0,Asunción,1,Urbana,7,1,1,1.0,6.0,43,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,2731042.96995181,4,8,105
455,33,1,0,Asunción,1,Urbana,1,6,0,,,88,Hombre,15.0,4. Superior (13+ años),Inactivo/No aplica,3484924.62311559,5,9,114
455,42,1,0,Asunción,1,Urbana,1,6,1,1.0,6.0,67,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2489231.87365399,4,8,70
455,51,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,30,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1117831.06006222,2,3,122
455,63,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,52,Hombre,17.0,4. Superior (13+ años),Empleado/a público/a,3676595.47738695,5,9,113
455,73,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,42,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,4580186.64752335,5,10,97
470,3,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,42,Mujer,15.0,4. Superior (13+ años),Cuenta propia,3653994.50519583,5,9,96
470,13,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,73,Mujer,5.0,1. Básica incompleta (0-5 años),Cuenta propia,2003836.98081534,3,6,111
470,29,1,0,Asunción,1,Urbana,1,6,0,,,80,Mujer,8.0,2. Básica completa (6-9 años),Empleado/a privado/a,1745800.93453237,3,6,67
470,37,1,0,Asunción,1,Urbana,2,1,0,,,53,Mujer,15.0,4. Superior (13+ años),Empleado/a privado/a,3295704.91606714,5,9,77
470,38,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,29,Mujer,16.0,4. Superior (13+ años),Empleado/a privado/a,4565125.89928056,5,10,83
470,39,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,59,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,2544496.40287769,4,8,124
470,43,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,29,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2793956.83453237,4,8,125
470,44,1,0,Asunción,1,Urbana,2,6,0,,,65,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,2393157.07434052,4,7,84
470,76,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,66,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,2170305.75539568,4,7,120
485,8,1,0,Asunción,1,Urbana,1,6,1,1.0,6.0,52,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,10128349.1947292,5,10,144
485,18,1,0,Asunción,1,Urbana,6,6,1,1.0,6.0,24,Hombre,14.0,4. Superior (13+ años),Empleado/a privado/a,879990.239141047,1,2,166
485,20,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,46,Hombre,15.0,4. Superior (13+ años),Empleado/a privado/a,1523060.02928258,3,5,188
485,36,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,65,Hombre,15.0,4. Superior (13+ años),Empleado/a privado/a,3333809.17520743,5,9,114
485,40,1,0,Asunción,1,Urbana,4,6,1,1.0,6.0,64,Hombre,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3260988.54447292,5,9,121
485,46,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,67,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,2792276.7203514,4,8,87
485,74,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,33,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,2030746.70571011,4,7,126
500,13,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,76,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,7075000.0,5,10,197
500,39,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,68,Mujer,14.0,4. Superior (13+ años),Inactivo/No aplica,4675000.0,5,10,209
500,46,1,0,Asunción,1,Urbana,7,1,1,1.0,6.0,53,Mujer,14.0,4. Superior (13+ años),Cuenta propia,5728571.42857143,5,10,173
500,49,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,28,Mujer,14.0,4. Superior (13+ años),Empleado/a privado/a,1929784.0,3,6,169
500,52,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,52,Mujer,17.0,4. Superior (13+ años),Empleado/a público/a,4500000.0,5,10,123
514,9,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,70,Mujer,9.0,2. Básica completa (6-9 años),Cuenta propia,3387787.35632183,5,9,38
514,13,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,70,Mujer,18.0,4. Superior (13+ años),Inactivo/No aplica,10960488.5057471,5,10,38
514,27,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,48,Mujer,12.0,3. Media/Bachillerato (10-12 años),Doméstico/a,1241608.32183908,2,4,83
514,29,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,61,Hombre,18.0,4. Superior (13+ años),Cuenta propia,6414195.40776651,5,10,71
514,41,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,29,Hombre,16.0,4. Superior (13+ años),Empleado/a público/a,12289032.2349138,5,10,111
514,47,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,40,Mujer,16.0,4. Superior (13+ años),Cuenta propia,10047114.4636015,5,10,76
514,52,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,41,Hombre,17.0,4. Superior (13+ años),Empleado/a público/a,9183560.82375477,5,10,97
529,9,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,81,Mujer,16.0,4. Superior (13+ años),Inactivo/No aplica,6306054.07992345,5,10,67
529,24,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3484924.62311559,5,9,137
529,35,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,44,Hombre,13.0,4. Superior (13+ años),Empleado/a privado/a,1161641.54103853,2,3,112
529,43,1,0,Asunción,1,Urbana,6,1,1,1.0,6.0,62,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2121586.92593923,4,7,80
529,49,1,0,Asunción,1,Urbana,1,6,1,6.0,1.0,84,Mujer,13.0,4. Superior (13+ años),Inactivo/No aplica,2987078.24838479,4,8,63
529,54,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,37,Mujer,16.0,4. Superior (13+ años),Empleado/a privado/a,5326956.20961955,5,10,76
529,60,1,0,Asunción,1,Urbana,4,1,1,1.0,6.0,63,Mujer,18.0,4. Superior (13+ años),Empleado/a público/a,6907618.44938983,5,10,107
542,6,1,0,Asunción,1,Urbana,1,6,1,1.0,6.0,30,Mujer,15.0,4. Superior (13+ años),Empleado/a privado/a,5978448.27586206,5,10,70
542,38,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,65,Mujer,14.0,4. Superior (13+ años),Empleador/a,4166017.48143505,5,9,70
542,50,1,0,Asunción,1,Urbana,1,1,1,1.0,6.0,48,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,8967672.41379309,5,10,177
542,53,1,0,Asunción,1,Urbana,1,6,1,1.0,1.0,32,Hombre,17.0,4. Superior (13+ años),Cuenta propia,10462284.4827586,5,10,207
542,57,1,0,Asunción,1,Urbana,5,1,1,1.0,6.0,37,Hombre,16.0,4. Superior (13+ años),Empleador/a,5476092.55268198,5,10,192
542,61,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,31,Mujer,17.0,4. Superior (13+ años),Empleado/a público/a,3188505.74712643,5,9,100
556,1,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,51,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,3337966.95402298,5,9,112
556,5,1,0,Asunción,1,Urbana,1,6,0,,,88,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1593831.39295977,3,5,73
556,10,1,0,Asunción,1,Urbana,3,1,1,1.0,6.0,70,Mujer,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,4118486.59003831,5,9,97
556,22,1,0,Asunción,1,Urbana,5,6,0,,,78,Hombre,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1713653.24683908,3,6,139
556,25,1,0,Asunción,1,Urbana,2,1,1,1.0,6.0,46,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,2396450.42528735,4,7,111
556,28,1,0,Asunción,1,Urbana,2,6,0,,,53,Mujer,4.0,1. Básica incompleta (0-5 años),Doméstico/a,2241918.10344827,4,7,100
556,29,1,0,Asunción,1,Urbana,3,1,0,,,54,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,913374.042145592,1,2,101
556,45,1,0,Asunción,1,Urbana,4,6,0,,,34,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1290437.49425287,2,4,128
556,59,1,0,Asunción,1,Urbana,3,6,0,,,27,Mujer,13.0,4. Superior (13+ años),Doméstico/a,1947147.38984674,3,6,124
556,64,1,0,Asunción,1,Urbana,4,6,0,,,30,Hombre,13.0,4. Superior (13+ años),Cuenta propia,946587.643678159,1,2,111
556,67,1,0,Asunción,1,Urbana,2,6,0,,,50,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,2989224.13793103,4,8,102
556,70,1,0,Asunción,1,Urbana,4,6,0,,,35,Hombre,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,829554.235632182,1,2,113
572,2,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,63,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,724095.588235293,1,2,79
572,12,1,0,Asunción,1,Urbana,7,6,1,1.0,6.0,51,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1492840.48392857,3,5,80
572,20,1,0,Asunción,1,Urbana,5,6,1,1.0,6.0,43,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,832718.969166666,1,2,97
572,22,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,48,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,2515637.25490196,4,8,80
572,23,1,0,Asunción,1,Urbana,2,6,1,1.0,6.0,29,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,2204948.69112803,4,7,48
572,27,1,0,Asunción,1,Urbana,4,6,0,,,63,Hombre,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1873060.43670928,3,6,89
572,28,1,0,Asunción,1,Urbana,3,6,1,1.0,6.0,33,Hombre,16.0,4. Superior (13+ años),Empleado/a privado/a,1273613.08995098,2,4,62
