UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2404B;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FACTOR;POBREZAI;POBNOPOI
26612;58;1;2025;13;1;2;2;4;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;2000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;59;3;0
26612;59;1;2025;13;1;1;1;2;1;5;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;3;53;3;0
26612;74;1;2025;13;1;4;2;6;1;4;3;4;5;1;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;6; ; ;1;6;6;1;1;6;1;6;6;6;6;6;6;1;6;1;4;60;3;0
26612;75;1;2025;13;1;1;1;2;1;2;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;600000; ;6; ;6;6;6; ; ;6;6;1;1;1;6;1;6;6;6;6;6;6;1;6;1;3;73;3;0
26619;5;1;2025;13;1;3;3;6;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;1;1;6;1;4;86;2;1
26619;7;1;2025;13;1;2;3;5;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;4;119;3;0
26619;11;1;2025;13;1;1;2;3;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;2;98;3;0
26619;15;1;2025;13;1;3;2;5;1;5;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;1;1;6;1;4;73;3;0
26619;41;1;2025;13;1;0;1;1;1;3;1;3;5;3;3;1;2;3;2;1;6;6;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;6;1;61;3;0
26619;46;1;2025;13;1;0;1;1;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;6;1;6;1;1;1;1;6;1;6;6;1;6;6;6;6;6;6;1;56;3;0
26619;52;1;2025;13;1;1;0;1;3;1;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;500000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;1;1;6;1;1;92;3;0
26619;61;1;2025;13;1;1;3;4;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;1;1;1;4;87;3;0
26619;63;1;2025;13;1;1;2;3;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;1;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;1;1;1;6;3;94;3;0
26619;66;1;2025;13;1;1;1;2;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;6;1;2;79;3;0
26619;67;1;2025;13;1;1;1;2;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;6;1;1;1;1;2;96;3;0
26619;80;1;2025;13;1;1;2;3;1;4;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;6;6;6;6;1;6;6;6;6;1;1;2;148;3;0
26626;9;1;2025;13;1;2;3;5;1;5;3;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;1200000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;4;108;3;0
26626;14;1;2025;13;1;1;0;1;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;1300000;6;6;1;1;1;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;6;1;177;3;0
26626;19;1;2025;13;1;1;3;4;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;1100000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;2;132;3;0
26626;32;1;2025;13;1;2;1;3;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;3;131;3;0
26626;38;1;2025;13;1;2;3;5;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1800000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;93;3;0
26626;43;1;2025;13;1;0;2;2;1;3;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;1;1200000;6;6;1;1;6;1;1;1;6;1;6;1;6;6;6;6;6;1;1;6;1;3;97;3;0
26626;63;1;2025;13;1;1;2;3;1;4;2;3;5;3;3;6;2;3;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;1;1;1;1;6;1;1;1;6;1;6;1;6;1;1;6;1;1;6;1;1;2;124;3;0
26626;84;1;2025;13;1;3;2;5;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;1000000; ; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;2;146;3;0
26626;86;1;2025;13;1;2;2;4;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;1;2;1;1; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;1;6;1;6;1;2;100;2;1
26626;87;1;2025;13;1;3;2;5;1;4;3;4;5;4;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;4;114;3;0
26626;96;1;2025;13;1;3;1;4;1;5;4;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;2;1;1; ;4000000; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;1;1;2;134;3;0
26633;7;1;2025;13;1;0;1;1;1;3;2;4;5;4;3;1;2;11;7;1;6;1;1;2;1;2;2;2;2; ;1500000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;1;87;3;0
26633;42;1;2025;13;1;1;1;2;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;2;2; ;1000000; ;1;1500000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;6;6;2;95;3;0
26633;71;1;2025;13;1;2;2;4;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;1600000; ; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;5;114;3;0
26633;93;1;2025;13;1;1;2;3;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;6;6;1;3;72;3;0
26633;95;1;2025;13;1;2;0;2;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;1;6;6;1;4;124;3;0
26633;98;1;2025;13;1;1;2;3;1;3;2;4;5;4;3;6;2;3;2;1;6;1;1;2;1;2;2;4; ;700000; ; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;3;91;3;0
26633;122;1;2025;13;1;1;1;2;1;2;1;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;7; ;700000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;2;90;3;0
26633;125;1;2025;13;1;0;3;3;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;2;2; ;2000000; ;1;200000;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;1;1;1;6;3;151;3;0
26641;10;1;2025;13;1;1;1;2;1;2;2;4;4;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;3;54;2;1
26641;12;1;2025;13;1;2;3;5;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;1;4;66;3;0
26641;20;1;2025;13;1;1;2;3;1;3;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;400000; ; ;6; ;6;1;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;1;6;6;1;2;79;3;0
26641;41;1;2025;13;1;1;1;2;3;1;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;700000; ; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;2;75;3;0
26641;50;1;2025;13;1;3;1;4;1;6;4;4;5;3;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;100;3;0
26641;52;1;2025;13;1;1;2;3;1;3;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;1200000; ; ;6; ;6;6;6; ; ;6;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;2;93;2;1
26641;62;1;2025;13;1;4;2;6;1;6;4;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;1;1200000;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;4;91;3;0
26641;70;1;2025;13;1;3;1;4;1;2;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;1000000;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;6;1;6;6;1;2;78;3;0
26648;17;1;2025;13;1;1;1;2;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;1;6;1;6;1;2;72;3;0
26648;19;1;2025;13;1;1;0;1;1;5;3;4;5;1;3;1;2;11;7;1;6;1;1;2;1;4;2;1;1; ;3500000; ;6; ;6;6;1;1;6;6;1;1;6;1;6;1;6;1;1;6;6;1;1;1;6;1;109;3;0
26648;32;1;2025;13;1;3;1;4;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;6; ;6;6;6; ; ;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;49;3;0
26648;37;1;2025;13;1;3;6;9;1;4;4;3;1;3;3;1;2;3;2;1;6;1;1;2;1;2;2;6; ; ;300000; ;6; ;6;6;1;1;6;1;6;1;1;6;6;6;6;6;6;6;6;6;6;6;1;4;73;3;0
26648;42;1;2025;13;1;1;0;1;1;3;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;800000; ;6; ;6;6;1;6;1;1;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;1;70;3;0
26648;47;1;2025;13;1;2;3;5;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;6; ; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;1;6;1;1;1;2;72;3;0
26648;50;1;2025;13;1;4;0;4;1;5;4;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1800000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;63;3;0
26648;51;1;2025;13;1;2;1;3;1;4;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;3;39;3;0
26648;53;1;2025;13;1;2;3;5;1;5;3;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;1;1;1;1;4;84;3;0
26648;69;1;2025;13;1;2;3;5;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;7; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;2;58;3;0
26648;76;1;2025;13;1;1;2;3;1;4;3;4;4;3;3;1;2;3;2;1;6;1;1;2;6;2;2;4; ;700000; ; ;6; ;6;6;1;1;6;6;6;1;1;6;6;1;6;6;6;6;6;6;6;6;1;3;51;3;0
26655;1;1;2025;13;1;0;2;2;1;3;1;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;6;6;1;6;3;43;3;0
26655;5;1;2025;13;1;1;3;4;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;1;900000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;4;58;3;0
26655;10;1;2025;13;1;0;4;4;1;5;2;4;4;3;3;1;2;3;2;1;6;1;1;2;1;1;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;3;56;3;0
26655;20;1;2025;13;1;2;1;3;1;4;3;4;5;3;3;6;2;3;2;1;6;1;1;3;1;2;2;1;1; ;2000000; ;6; ;1;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;1;6;1;1;2;62;3;0
26655;25;1;2025;13;1;2;0;2;1;2;2;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;6; ; ;700000; ;6; ;6;6;6; ; ;1;6;1;1;6;6;1;6;6;6;6;6;6;6;6;1;3;70;3;0
26655;37;1;2025;13;1;2;2;4;1;3;2;4;5;3;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;1000000;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;6;6;6;1;1;4;73;3;0
26655;43;1;2025;13;1;1;1;2;1;3;2;4;5;3;3;6;2;3;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;3;55;3;0
26655;45;1;2025;13;1;2;3;5;1;5;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;67;3;0
26655;51;1;2025;13;1;0;1;1;1;3;2;4;5;4;3;6;2;3;2;1;6;1;1;3;1;2;2;1;1; ;1500000; ;6; ;6;6;1;6;1;1;1;1;1;6;6;1;6;6;6;6;6;6;1;6;6;1;74;3;0
26655;52;1;2025;13;1;1;1;2;1;3;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;1;6;1;1;1;2;75;3;0
26663;7;1;2025;13;1;3;3;6;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;1;6;1;1;6;4;63;3;0
26663;8;1;2025;13;1;1;4;5;1;6;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;1;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;4;73;3;0
26663;12;1;2025;13;1;1;2;3;1;4;3;4;5;3;3;1;2;11;7;1;6;1;1;3;1;2;2;1;1; ;1200000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;3;54;3;0
26663;14;1;2025;13;1;4;1;5;1;5;4;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;1200000;6;1;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;6;1;2;67;3;0
26663;28;1;2025;13;1;3;3;6;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;4;61;3;0
26663;29;1;2025;13;1;5;1;6;1;5;3;4;4;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;1;1;2;67;3;0
26663;36;1;2025;13;1;2;5;7;1;5;4;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;1;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;1;6;1;6;1;4;88;3;0
26663;54;1;2025;13;1;0;1;1;1;3;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;1;1;6;1;1;1;45;3;0
26663;63;1;2025;13;1;4;1;5;1;6;4;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;1;1500000;1;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;1;1;1;4;80;3;0
26670;4;1;2025;13;1;1;3;4;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;4;96;3;0
26670;18;1;2025;13;1;1;2;3;1;2;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;300000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;2;95;3;0
26670;20;1;2025;13;1;1;2;3;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;480000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;6;1;1;2;88;3;0
26670;41;1;2025;13;1;6;5;11;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;1;2;1;1; ;1500000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;4;98;2;1
26670;63;1;2025;13;1;2;2;4;2;4;2;4;5;6;5; ;2;11;7;1;6;1;1;2;1;2;2;4; ;800000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;4;88;2;1
26670;69;1;2025;13;1;1;2;3;1;4;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;1;6;1;1;2;86;3;0
26670;70;1;2025;13;1;2;2;4;1;4;3;4;6;4;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;104;3;0
26670;72;1;2025;13;1;3;2;5;1;4;3;4;5;6;6; ;2;6;2;1;6;1;1;2;1;2;2;4; ;3000000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;6;1;6;1;1;2;89;3;0
26678;11;1;2025;13;1;2;3;5;1;6;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;1;1;1;1;4;69;3;0
26678;14;1;2025;13;1;1;0;1;1;2;2;3;4;3;3;6;2;3;2;1;6;1;1;2;1;4;2;6; ; ;1000000; ;1;200000;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;6;6;1;1;78;3;0
26678;19;1;2025;13;1;5;4;9;1;3;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;1;6;1;4;72;3;0
26678;23;1;2025;13;1;2;1;3;1;4;2;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;1125000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;1;6;2;52;3;0
26678;29;1;2025;13;1;1;1;2;1;4;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;1;1;1;1;2;60;3;0
26678;36;1;2025;13;1;2;1;3;1;4;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;1;1750000;1;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;1;1;4;57;3;0
26678;48;1;2025;13;1;0;2;2;1;4;3;4;6;1;3;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;3700000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;44;3;0
26678;55;1;2025;13;1;1;1;2;1;3;2;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;1;4;64;3;0
26678;58;1;2025;13;1;0;2;2;1;6;4;4;5;1;5; ;2;11;7;1;6;1;1;3;1;2;2;1;1; ;3000000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;1;1;6;6;4;58;3;0
26686;13;1;2025;13;1;2;5;7;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;1;6;4;54;2;1
26686;24;1;2025;13;1;1;1;2;1;3;2;5;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;3; ;850000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;3;55;2;1
26686;25;1;2025;13;1;0;3;3;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;4;51;2;1
26686;30;1;2025;13;1;2;1;3;1;4;3;4;5;1;3;1;2;3;2;1;6;1;1;3;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;6;6;6;1;2;53;3;0
26686;31;1;2025;13;1;0;1;1;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;3;1;2;2;1;1; ;2000000; ;6; ;6;6;1;1;1;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;6;1;43;3;0
26686;43;1;2025;13;1;1;2;3;1;5;3;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;1500000; ; ;6; ;6;1;1;1;6;6;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;2;69;3;0
26686;47;1;2025;13;1;1;2;3;1;3;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;2000000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;6;2;81;3;0
26686;64;1;2025;13;1;3;2;5;1;7;3;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;500000;1;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;1;1;4;70;3;0
26686;68;1;2025;13;1;2;3;5;1;6;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;2;2; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;1;1;1;1;4;67;3;0
26686;72;1;2025;13;1;0;2;2;1;2;2;4;5;1;3;1;2;3;2;1;6;1;1;3;6;2;2;1;3; ;1500000; ;6; ;6;6;1;1;6;6;1;1;6;6;6;6;6;6;1;6;6;6;1;6;1;3;36;3;0
26694;4;1;2025;13;1;2;0;2;1;3;2;4;5;3;5; ;2;5;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;1;6;6;1;1;4;180;3;0
26694;18;1;2025;13;1;0;1;1;3;1;1;4;5;3;3;1;2;3;2;1;6;1;1;2;1;4;2;4; ;650000; ; ;6; ;6;6;1;1;6;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;1;1;142;3;0
26694;47;1;2025;13;1;1;3;4;1;3;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;850000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;6;1;6;1;4;96;3;0
26694;54;1;2025;13;1;0;3;3;1;4;2;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;4; ;1000000; ; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;1;4;102;3;0
26694;59;1;2025;13;1;0;2;2;1;3;2;4;5;3;3;6;2;3;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;1;1;6;1;3;114;3;0
26702;22;1;2025;13;1;3;1;4;1;4;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;2000000; ;1;800000;1;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;1;6;2;72;3;0
26702;24;1;2025;13;1;1;4;5;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;65;2;1
26702;34;1;2025;13;1;0;2;2;1;4;2;4;5;3;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;1;100000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;6;3;67;3;0
26702;39;1;2025;13;1;3;1;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;1;1;2;66;3;0
26702;43;1;2025;13;1;2;2;4;1;5;3;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;1800000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;61;3;0
